"title","city","address","phone","imageUrl","website","rank","categoryName","url","totalScore","state"
"Manoday Clinic","Satara","Dixit Heart Centre, New Radhika Rd, near Lions Eye Nab, Satara, Maharashtra 415001, India","+91 98601 25808","https://lh5.googleusercontent.com/p/AF1QipPvInKo1enLVIaVOFSt3pvsaxgSBCRIgx_a9uT5=w408-h725-k-no","https://www.manodayclinic.com/","6","Psychiatric hospital","https://www.google.com/maps/search/?api=1&query=Manoday%20Clinic&query_place_id=ChIJ51g1MpU5wjsRpp1Bp_PgXNk","2.6","Maharashtra"
"Chavan Dr Animish Shivajirao","Satara","Maitra Clinic & Saarth Sanmaan Psychiatric Rehabilitation Center, 599, Rajpath Rd, Guruwar Peth, Satara, Maharashtra 415002, India","+91 2162 228 201","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jmEXQPoHy1YsdPovcaBIWQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=88.38563&pitch=0&thumbfov=100",,"4","Psychiatrist","https://www.google.com/maps/search/?api=1&query=Chavan%20Dr%20Animish%20Shivajirao&query_place_id=ChIJAQAAAMM5wjsRaV7JAZB6x2c","3.7","Maharashtra"
"Shelke Hospital - Best Eye Hospital In Washin | Best Women's Hospital In Washim | Best Women's Dr. In Washim","Washim","Shelke Hospital, Hospital Road,, opposite Vitthalwadi, Washim, Maharashtra 444505, India","+91 72522 35444","https://lh5.googleusercontent.com/p/AF1QipOUzdBfC9UzvO3GYFUcrDLvHcgAI7UWAYBvVml3=w408-h366-k-no","https://book-appointment.healthplix.com/dr-dr-deepak-shelke-eye-surgeon-opposite-vitthalwadi-washim","25","Doctor","https://www.google.com/maps/search/?api=1&query=Shelke%20Hospital%20-%20Best%20Eye%20Hospital%20In%20Washin%20%7C%20Best%20Women's%20Hospital%20In%20Washim%20%7C%20Best%20Women's%20Dr.%20In%20Washim&query_place_id=ChIJN6O7Wrrj0DsRL0tvlMr1Iik","3.8","Maharashtra"
"Shri Dattakrupa Clinic Washim","Washim","Shop No 2 Bakliwal Tower, near Old Sbi, Washim, Maharashtra 444505, India","+91 90283 06117","https://lh5.googleusercontent.com/p/AF1QipMTO_2HoMEomVS9E_RSYRNcJixHjd9uPNUUHOke=w426-h240-k-no",,"24","Doctor","https://www.google.com/maps/search/?api=1&query=Shri%20Dattakrupa%20Clinic%20Washim&query_place_id=ChIJBZ5xbq_j0DsRzURa0f6n7UM","5","Maharashtra"
"Dr. Ingle Mental Health Centre","Washim","446J+PGW, highway, near INGLE MANSIK AAROGYA KENDRA, Hingoli - Washim - Akola Rd, Maharashtra 444505, India","+91 83298 93614","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JP-BI6gJktr9h83a1o9EpQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=328.71643&pitch=0&thumbfov=100","http://dringle.in/","23","Mental health clinic","https://www.google.com/maps/search/?api=1&query=Dr.%20Ingle%20Mental%20Health%20Centre&query_place_id=ChIJq6qqqr7j0DsRhqbFo_hOhao",,"Maharashtra"
"Dr Redkar clinic","Sawantwadi","WR6C+8XV, Sabniswada, Sawantwadi, Maharashtra 416510, India",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uyFA-jMEy2aGuQTNwCaesQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=83.00951&pitch=0&thumbfov=100",,"15","Doctor","https://www.google.com/maps/search/?api=1&query=Dr%20Redkar%20clinic&query_place_id=ChIJySAr4l71vzsRk1aIt-XPGic","5","Maharashtra"
"Parshwa Clinic - Dr. Niranjan Rathod","Kolhapur","105, First Floor, DC Plaza, Assembly Rd, near Rajmandir Icecream, Kolhapur, Maharashtra 416003, India","+91 231 264 6268","https://lh5.googleusercontent.com/p/AF1QipNc8hUUfLYvidg0t4dqMlGLI5qqJrFLLg-xLKuJ=w408-h306-k-no","https://book-appointment.healthplix.com/index.php?branch_code=dr-niranjan-rathod-physician-nagala-park-kolhapur","59","Doctor","https://www.google.com/maps/search/?api=1&query=Parshwa%20Clinic%20-%20Dr.%20Niranjan%20Rathod&query_place_id=ChIJaQ0reWUAwTsRLDVdoMEiifw","4.9","Maharashtra"
"Dr. Kshama Kulhalli","Kolhapur","249,A1/C3, Anandmai Niwas Sankul, Sargam Vihar, Nagalapark, Kolhapur, Maharashtra 416003, India","+91 89994 16429","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xXmAK4DMYm8l1xh2cjwJXg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=173.82138&pitch=0&thumbfov=100",,"70","Life coach","https://www.google.com/maps/search/?api=1&query=Dr.%20Kshama%20Kulhalli&query_place_id=ChIJq6qq6mgAwTsRpRvyyIyy-nA",,"Maharashtra"
"Siddhant Hospital & Research Center","Kolhapur","Plot no.158 Ward,Ring Road, near khatri Lawns, Shenda Park, Kolhapur, Maharashtra 416008, India","+91 85858 53018","https://lh5.googleusercontent.com/p/AF1QipP9bZgaklopenePIOSwCGWUrGlnfr3YDgC1IGZ5=w408-h544-k-no",,"68","Hospital","https://www.google.com/maps/search/?api=1&query=Siddhant%20Hospital%20%26%20Research%20Center&query_place_id=ChIJ5Y_-F_7_wDsRKYLSsOdmaMc","4.3","Maharashtra"
"Swastik Hospital Dr Arjun Adnaik (CARDIOLOGIST)","Kolhapur","in front of Sayaji hotel, Shivaji Park, Kolhapur, Maharashtra 416001, India","+91 231 253 5373","https://lh5.googleusercontent.com/p/AF1QipMrnhJLnZpAeQFDD4vy2FFWJ8-mhyEo4qtdYA9V=w408-h326-k-no",,"67","Cardiologist","https://www.google.com/maps/search/?api=1&query=Swastik%20Hospital%20Dr%20Arjun%20Adnaik%20(CARDIOLOGIST)&query_place_id=ChIJLV4FCEYAwTsRFiOd5yzb0qo","4.9","Maharashtra"
"Mahakal clinic","Kolhapur","780 / E, 4th Ln, near shree ram mandir, Shahupuri, Kolhapur, Maharashtra 416003, India","+91 86240 79992","https://lh5.googleusercontent.com/p/AF1QipNXtr-DWNz4RwBOA2ekGQ1vrRXLDzCJozegaTFW=w408-h306-k-no","https://omsom.in/mahakalclinic","66","Dermatologist","https://www.google.com/maps/search/?api=1&query=Mahakal%20clinic&query_place_id=ChIJacERIm0AwTsRazB__61_Ac0","4.6","Maharashtra"
"Children's & Multi Specialty Dental Clinic Kolhapur","Kolhapur","5th floor, Indu Dreams, 504-506, 3rd Ln, near Castle hotel, opposite Heavens pizza, Poorvarang, Mahalaxminagar, Rajarampuri, Kolhapur, Maharashtra 416008, India","+91 93738 07074","https://lh5.googleusercontent.com/p/AF1QipMv7pnk4uU07Hh0iEfinpplivJlqCRzUsvRw80m=w408-h306-k-no",,"65","Dental clinic","https://www.google.com/maps/search/?api=1&query=Children's%20%26%20Multi%20Specialty%20Dental%20Clinic%20Kolhapur&query_place_id=ChIJxVgvBjYBwTsRUXu7VS3SPPU","4.9","Maharashtra"
"Western India Institute of Neurosciences","Kolhapur","182/83 B, Bawada Road, Near Mahaveer College, Nagala Park, Kolhapur, Maharashtra 416002, India","+91 74474 45300","https://lh5.googleusercontent.com/p/AF1QipPoF2uvC9hh7YfhtMWZAgTJbyFd9-xYK4F1TOG4=w408-h306-k-no","http://wiinshospitals.com/","64","Specialized hospital","https://www.google.com/maps/search/?api=1&query=Western%20India%20Institute%20of%20Neurosciences&query_place_id=ChIJz0wM83oAwTsRdph3aS17Vbk","4.7","Maharashtra"
"Samvedana Helping Hand","Kolhapur","2608, D Ward, Shukrawar Peth, Kolhapur, Maharashtra 416002, India","+91 76662 79633","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kqmQD0YdCBoFHGWn87I90w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=15.8795805&pitch=0&thumbfov=100",,"63","Medical clinic","https://www.google.com/maps/search/?api=1&query=Samvedana%20Helping%20Hand&query_place_id=ChIJnTFSZXUAwTsREjcl_uEkoVk","5","Maharashtra"
"PK's Yupiter Multispaciality Hospital","Kolhapur","328, E WARD, Dabholkar Corner, Royal Plaza, Shahupuri, Kolhapur, Maharashtra 416001, India","+91 88520 55252","https://lh5.googleusercontent.com/p/AF1QipMlqTry_1kVaywxghgTOplxwI9sq9B3lJfLspOP=w408-h240-k-no-pi-0-ya312.09998-ro-0-fo100",,"61","Hospital","https://www.google.com/maps/search/?api=1&query=PK's%20Yupiter%20Multispaciality%20Hospital&query_place_id=ChIJm2xsc2YBwTsR7YBHj4tJ1IM","4.7","Maharashtra"
"Kamla Hospital And Arinjay Vyasanmukti Kendra","Kolhapur","10, Kolhapur Station Rd, Kadamwadi, Kolhapur, Maharashtra 416005, India","+91 231 265 1551","https://lh4.googleusercontent.com/NJJ6w3mPzsNm1FmevzkQJA3u4D7jGx5gix1GcqQJsLo_kUSZBF2t_X0xr2OD7eZr=w426-h240-k-no",,"58","Mental health clinic","https://www.google.com/maps/search/?api=1&query=Kamla%20Hospital%20And%20Arinjay%20Vyasanmukti%20Kendra&query_place_id=ChIJucOJ8UUAwTsRwsqdb9IdC2s","2.5","Maharashtra"
"Shree clinic Dr.Vishal Patil Gokul shiragaon","Gokul Shirgaon","J7PH+8V8, Borode lane, Gokul Shirgaon, Maharashtra 416234, India",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uOy6OILiJOVltTiTRnKCeQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=312.162&pitch=0&thumbfov=100",,"57","Occupational medical physician","https://www.google.com/maps/search/?api=1&query=Shree%20clinic%20Dr.Vishal%20Patil%20Gokul%20shiragaon&query_place_id=ChIJCxLU26H_wDsRF2zQs7NA9ZU",,"Maharashtra"
"Neha Clinic","Kolhapur","Shop No 4 Rajratn Apartment, Takala Main Rd, near Hotel Ramkrishna, Kolhapur, Maharashtra 416008, India","+91 94220 44088","https://lh5.googleusercontent.com/p/AF1QipO-YZL9exqAmk955buQZAK5zjPXZ6uws1poq8E=w408-h540-k-no",,"56","Doctor","https://www.google.com/maps/search/?api=1&query=Neha%20Clinic&query_place_id=ChIJy89tS6cBwTsRXnhvoHx4Y10","5","Maharashtra"
"Anandsid Clinic","Kolhapur","11th Ln, near Renuka mandir, opp. Ayurvishwa medical, Poorvarang, Mahalaxminagar, Rajarampuri, Kolhapur, Maharashtra 416008, India",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HwmnGswtCvHRqCV5QiaWJQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=12.753085&pitch=0&thumbfov=100","https://book-appointment.healthplix.com/dr-pawan-khot-psychiatry-rajarampuri-11th-lane-kolhapur","55","Doctor","https://www.google.com/maps/search/?api=1&query=Anandsid%20Clinic&query_place_id=ChIJjynixjsBwTsRLi2AUuQDR2E","4.7","Maharashtra"
"Sai Samarath Clinic Dr Tejas Shinde","Ichalkaranji","PC3R+V4C, Panchganga Sugar Factory Rd, Kabnur, Ichalkaranji, Maharashtra 416116, India","+91 95615 67405","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SXQzlBxH7R-x21nlZLKzoQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=321.94043&pitch=0&thumbfov=100",,"54","Medical clinic","https://www.google.com/maps/search/?api=1&query=Sai%20Samarath%20Clinic%20Dr%20Tejas%20Shinde&query_place_id=ChIJC-ow5W8dwTsRPOyYdla5sos",,"Maharashtra"
"Dr topkar clinic","Kolhapur","Samrat Nagar, Kolhapur, Maharashtra 416008, India",,"https://lh5.googleusercontent.com/p/AF1QipNIrGu7dp-AyNPA4KJdCAIyTkeRTbPAdZhRuTgd=w408-h544-k-no",,"53","Medical clinic","https://www.google.com/maps/search/?api=1&query=Dr%20topkar%20clinic&query_place_id=ChIJD50dKUQBwTsRygu8HWJoiX4","2","Maharashtra"
"Kamala Hospital","Kolhapur","datta housing society, Kawala Naka, Ruikar Colony, Kolhapur, Maharashtra 416005, India","+91 231 265 1551","https://lh5.googleusercontent.com/p/AF1QipPdE9rfSqBMPn9QpFBySo-M8tjKVDbmODitoh21=w408-h725-k-no",,"51","Hospital","https://www.google.com/maps/search/?api=1&query=Kamala%20Hospital&query_place_id=ChIJTU6iLQ4BwTsRlPSWnapwAgk","5","Maharashtra"
"Ashakiran Clinic","Kolhapur","2nd floor, Railway Gate No.1, above Peter England Showroom, New Shahupuri, Kolhapur, Maharashtra 416008, India","+91 86052 98888","https://lh5.googleusercontent.com/p/AF1QipPli_ypgXH5Ii4aSSVmmPAtHW7zJIrLwGLsDS0L=w426-h240-k-no","https://www.bestsexologistinkolhapur.com/","50","Sexologist","https://www.google.com/maps/search/?api=1&query=Ashakiran%20Clinic&query_place_id=ChIJUetxrqIBwTsRywcufTQRhOA","4.6","Maharashtra"
"मनोविकार निदान व उपचार दवाखाना","Ichalkaranji","MFR3+VGV, Ring Rd, Jawaharnagar, Ichalkaranji, Maharashtra 416115, India",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=k04TpOOk3FLsBvyZXu6U8Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=105.15685&pitch=0&thumbfov=100",,"48","Psychiatric hospital","https://www.google.com/maps/search/?api=1&query=%E0%A4%AE%E0%A4%A8%E0%A5%8B%E0%A4%B5%E0%A4%BF%E0%A4%95%E0%A4%BE%E0%A4%B0%20%E0%A4%A8%E0%A4%BF%E0%A4%A6%E0%A4%BE%E0%A4%A8%20%E0%A4%B5%20%E0%A4%89%E0%A4%AA%E0%A4%9A%E0%A4%BE%E0%A4%B0%20%E0%A4%A6%E0%A4%B5%E0%A4%BE%E0%A4%96%E0%A4%BE%E0%A4%A8%E0%A4%BE&query_place_id=ChIJE7_N63_iwDsRRbsO1pzSShE",,"Maharashtra"
"SPANDAN HOMEOPATHY CLINIC","Kolhapur","Malati Villa, 12th Ln, behind Mahalaxmi Hospital, Poorvarang, Mahalaxminagar, Rajarampuri, Kolhapur, Maharashtra 416008, India","+91 97661 30911","https://lh5.googleusercontent.com/p/AF1QipObGJpMpQR7JAJMbLHAKSKrufP9a0riHLTk9C9B=w408-h306-k-no",,"47","Homeopath","https://www.google.com/maps/search/?api=1&query=SPANDAN%20HOMEOPATHY%20CLINIC&query_place_id=ChIJPwGTAg8AwTsRgRTdIHKK6pM","4.9","Maharashtra"
"Dr. Abhijit Chougule","Kolhapur","Shree Colony, Line Bazar, Kolhapur, Maharashtra 416006, India",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GRjCKdYf6Jgewk9kG6gfvg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=301.12906&pitch=0&thumbfov=100",,"19","Medical clinic","https://www.google.com/maps/search/?api=1&query=Dr.%20Abhijit%20Chougule&query_place_id=ChIJtxX0258BwTsRkqRS6BCxw8g",,"Maharashtra"
"शुश्रुषा कौन्सेलिंग गाईडन्स अँड ट्रेनिंग इन्स्टिटयूट, इस्लामपूर","Uran Islampur","Kisannagar, Uran Islampur, Maharashtra 415409, India","+91 94226 27571","https://lh5.googleusercontent.com/p/AF1QipOGHemv3lfz-TJ00kNMlVgXmM9looVjMTpB0Ymo=w408-h306-k-no","http://ssmps.in/","16","Mental health service","https://www.google.com/maps/search/?api=1&query=%E0%A4%B6%E0%A5%81%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%81%E0%A4%B7%E0%A4%BE%20%E0%A4%95%E0%A5%8C%E0%A4%A8%E0%A5%8D%E0%A4%B8%E0%A5%87%E0%A4%B2%E0%A4%BF%E0%A4%82%E0%A4%97%20%E0%A4%97%E0%A4%BE%E0%A4%88%E0%A4%A1%E0%A4%A8%E0%A5%8D%E0%A4%B8%20%E0%A4%85%E0%A4%81%E0%A4%A1%20%E0%A4%9F%E0%A5%8D%E0%A4%B0%E0%A5%87%E0%A4%A8%E0%A4%BF%E0%A4%82%E0%A4%97%20%E0%A4%87%E0%A4%A8%E0%A5%8D%E0%A4%B8%E0%A5%8D%E0%A4%9F%E0%A4%BF%E0%A4%9F%E0%A4%AF%E0%A5%82%E0%A4%9F%2C%20%E0%A4%87%E0%A4%B8%E0%A5%8D%E0%A4%B2%E0%A4%BE%E0%A4%AE%E0%A4%AA%E0%A5%82%E0%A4%B0&query_place_id=ChIJZVLSUdMKwTsR9LVaBjae1yc","4","Maharashtra"
"Solace - The Mind Clinic","Ichalkaranji","PF24+5RJ Rajrajeshwari nagar, Station Road, Ichalkaranji, Maharashtra 416115, India",,"https://lh5.googleusercontent.com/p/AF1QipO9GkE9okan2kp6VIekNS3rIn3lC9esYi3vvwf2=w532-h240-k-no",,"40","Mental health service","https://www.google.com/maps/search/?api=1&query=Solace%20-%20The%20Mind%20Clinic&query_place_id=ChIJFW6l1HAdwTsRkBAtwAJhQ8w","5","Maharashtra"
"Aastha Clinic and Counseling Center","Ichalkaranji","Janta Chowk, Kagwade Mala, Ichalkaranji, Maharashtra 416115, India","+91 99222 20500","https://lh5.googleusercontent.com/p/AF1QipMmaUUr_oCehhcNhFpPguBPfpsYUAUAVIn9MMeP=w480-h240-k-no",,"35","Mental health service","https://www.google.com/maps/search/?api=1&query=Aastha%20Clinic%20and%20Counseling%20Center&query_place_id=ChIJ6ddG0MXjwDsRxj74rbedvqs","4.7","Maharashtra"
"Dr. Sandesh Patil.","Ichalkaranji","MFJ8+56F, Kagwade Mala, Ichalkaranji, Maharashtra 416115, India","+91 230 243 0015","https://lh5.googleusercontent.com/p/AF1QipNQL-NS9XycC-Yw7cWZvCj3Mj8LhrWaBlYYylq0=w426-h240-k-no",,"30","Psychiatric hospital","https://www.google.com/maps/search/?api=1&query=Dr.%20Sandesh%20Patil.&query_place_id=ChIJ70e1nm_iwDsRT6t0zB7nk0c","4.7","Maharashtra"
"Manas Life Aid and Research","Kolhapur","402, Atharva Icon, Nirman Chowk Ring Rd, above Jawa showroom, E-ward, Tarabai Park, Kolhapur, Maharashtra 416003, India","+91 80078 12626","https://lh5.googleusercontent.com/p/AF1QipNskl5YqAEeDCV4yaN10qxnz3t-EMSDEku85kg=w427-h240-k-no","http://manaslr.com/","20","Psychologist","https://www.google.com/maps/search/?api=1&query=Manas%20Life%20Aid%20and%20Research&query_place_id=ChIJz9gn_sQBwTsRDxucasVsv_k","5","Maharashtra"
"Nidan Neurotherapy Center Therapist Sanjay Bichukale","Kolhapur","Manisha Building, Vishalgadkar Compound, Nagalapark, Kolhapur, Maharashtra 416003, India","+91 95270 17582","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NSyxZOSxDTsBIsrPzupIQQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=166.2328&pitch=0&thumbfov=100",,"19","Doctor","https://www.google.com/maps/search/?api=1&query=Nidan%20Neurotherapy%20Center%20Therapist%20Sanjay%20Bichukale&query_place_id=ChIJ437oumUAwTsRhVtmJoEWCJI","4.9","Maharashtra"
"Counseling psychologist Nikhil","Kolhapur","bunglow #5, Vasantsapt apartment, near Morewadi, naka, Kolhapur, Maharashtra 416013, India","+91 96048 42819","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xd0HbFNXqGKe93wwBnBQ0A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=357.18924&pitch=0&thumbfov=100",,"16","Mental health service","https://www.google.com/maps/search/?api=1&query=Counseling%20psychologist%20Nikhil&query_place_id=ChIJEbC4MmgBwTsRv1NDMG-q68A","4.8","Maharashtra"
"Swastik Hospital Neuro Psychiatric Centre","Kolhapur","Assembly Rd, near Mahavir Garden, New Shahupuri, Kolhapur, Maharashtra 416001, India",,"https://lh5.googleusercontent.com/p/AF1QipObdsXJY2KuOqvwWbpAy2zF5-kFrC3cXXmBL8_r=w408-h269-k-no",,"11","Hospital","https://www.google.com/maps/search/?api=1&query=Swastik%20Hospital%20Neuro%20Psychiatric%20Centre&query_place_id=ChIJW6zZcG4AwTsRpcMlq_LbxbM","4.6","Maharashtra"
"Magdum polyclinic","Kolhapur","P63P+8HX, Bagal Chowk, Rajarampuri Main Road, 1st Ln, Shahu Market Yard, Kolhapur, Maharashtra 416001, India","+91 99757 27531","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BTGL3ARfipwKoG9iA88FmQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=355.34796&pitch=0&thumbfov=100",,"10","Psychiatric hospital","https://www.google.com/maps/search/?api=1&query=Magdum%20polyclinic&query_place_id=ChIJV6WTkGsAwTsRheAicfTv-MQ","5","Maharashtra"
"मनःचक्षु counseling center","Malgaon","मनःचक्षु, near annapurna mess, Malgaon, Maharashtra 416510, India","+91 94038 81297","https://lh5.googleusercontent.com/p/AF1QipPIlgqOA1-mRgejxKNH5sLESkqCAL-B_95-Ax3Q=w408-h306-k-no",,"3","Mental health service","https://www.google.com/maps/search/?api=1&query=%E0%A4%AE%E0%A4%A8%E0%A4%83%E0%A4%9A%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A5%81%20counseling%20center&query_place_id=ChIJ3bTaCgn1vzsRhpxw2Lh8JVw","4.9","Maharashtra"
"ManahRita Counseling Center - Psychologist & Therapy","Sawantwadi, Charathe","Flat no-202, WR2F+7G7 Sawantplaza building, behind district jail, Khaskilwada, Sawantwadi, Charathe, Maharashtra 416510, India","+91 90496 70043","https://lh5.googleusercontent.com/p/AF1QipMjQHXILpSHIoCFV9vftonGYLnp2n-6IHdQ524T=w408-h544-k-no",,"2","Psychologist","https://www.google.com/maps/search/?api=1&query=ManahRita%20Counseling%20Center%20-%20Psychologist%20%26%20Therapy&query_place_id=ChIJJbv1BS_1vzsRiBIvPy_hkIo","5","Maharashtra"
"MANODARPAN - Psychological Health and Counselling Center","Kankavli","No.2, Ghewari Building, near ZP school, Bandhkarwadi, Kankavli, Maharashtra 416602, India","+91 95522 18699","https://lh5.googleusercontent.com/p/AF1QipMH0tPgbqgS1seGwYBJsTUREO2HEn2tVCo9IU58=w408-h467-k-no",,"1","Psychologist","https://www.google.com/maps/search/?api=1&query=MANODARPAN%20-%20Psychological%20Health%20and%20Counselling%20Center&query_place_id=ChIJR3BBafsXwDsRpSKqDmQuB0E","5","Maharashtra"
"Dr Ransing R.S. (Consultant Neuropsychiatrist)","Shirur, Shikrapur","Shop Number : 2, Sparsh Clinic, Karanje Market , Near Indusind Bank Pune-Nagar Road, Shikrapur, Taluka, Shirur, Maharashtra 412208, India","+91 77094 53790","https://lh5.googleusercontent.com/p/AF1QipN73vq5PH8bpGJitzZUgJ3FuAEEVbtSnlZxPDgQ=w443-h240-k-no",,"17","Medical clinic","https://www.google.com/maps/search/?api=1&query=Dr%20Ransing%20R.S.%20(Consultant%20Neuropsychiatrist)&query_place_id=ChIJf8pv9w7XwjsRJIYqTLstxik","4.8","Maharashtra"
"SRP Neurosciences- Dr.Yogesh Pawar: Autism, ADHD, LD , Headache, Epilepsy, Dementia , Depression,Anxiety, Sleep and Alcohol","Nashik","Flat No.16, 4th Floor, B Wing, Avani Heights, Opp. Tupasakhare Lawns, n, Mumbai Naka, Nashik, Maharashtra 422002, India","+91 82756 81761","https://lh5.googleusercontent.com/p/AF1QipOUQOhVO_ukjOoS7yyqDIIZJwsywh_SFZTH5i5Z=w408-h618-k-no","http://srpneurosciences.com/","54","Sleep clinic","https://www.google.com/maps/search/?api=1&query=SRP%20Neurosciences-%20Dr.Yogesh%20Pawar%3A%20Autism%2C%20ADHD%2C%20LD%20%2C%20Headache%2C%20Epilepsy%2C%20Dementia%20%2C%20Depression%2CAnxiety%2C%20Sleep%20and%20Alcohol&query_place_id=ChIJ0YtJrRS73TsRZoJiAFQfQUY","5","Maharashtra"
"Dr. Dolly Agarwal (Celebrity Doctor)","Lonavala","97 D ward, Raiwood Park Kamat hospital, D ward, Raiwood Park, Lonavala, Maharashtra 410401, India","+91 98600 82230","https://lh5.googleusercontent.com/p/AF1QipOwlokDleKXDtwvUK0c93Iq9ET1AMY6H0GuxNR6=w408-h725-k-no",,"6","Hospital","https://www.google.com/maps/search/?api=1&query=Dr.%20Dolly%20Agarwal%20(Celebrity%20Doctor)&query_place_id=ChIJVaeFBBAB6DsR74FKS5JvkEg","4.9","Maharashtra"
"Bodhi Vision Foundation","Talegaon Dabhade","PMQF+6PC, Talegaon Station, Tal Maval, Samson Nagar, Talegaon Dabhade, Maharashtra 410607, India","+91 93259 99627","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QNBonf2H6auixsASfuMPmw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=288.6977&pitch=0&thumbfov=100",,"32","Psychotherapist","https://www.google.com/maps/search/?api=1&query=Bodhi%20Vision%20Foundation&query_place_id=ChIJ1UNVf_OxwjsRhI906Ux9Bn4",,"Maharashtra"
"Livwell Clinic : Dr (Lt Col) Shashi Bhushan, MD, Consultant Physician","Hinjawadi, Pimpri-Chinchwad","HMHR+524 Fountain Market, Phase 3, Hinjawadi Rajiv Gandhi Infotech Park, Hinjawadi, Pimpri-Chinchwad, Maharashtra 411057, India","+91 91727 08857","https://lh5.googleusercontent.com/p/AF1QipMQLHSqE0PL02WCObHomkyH5H4SSMfey_NFQHSW=w408-h407-k-no","https://www.livwellclinic.co.in/","30","General practitioner","https://www.google.com/maps/search/?api=1&query=Livwell%20Clinic%20%3A%20Dr%20(Lt%20Col)%20Shashi%20Bhushan%2C%20MD%2C%20Consultant%20Physician&query_place_id=ChIJuaB6G4K7wjsRJUm-p10jtsQ","4.5","Maharashtra"
"Om Hospital","Shirgaon","Kohinoor Abhimaan Homes, Shirgaon, Maharashtra 410506, India",,,,"29","Psychiatrist","https://www.google.com/maps/search/?api=1&query=Om%20Hospital&query_place_id=ChIJtcbljPWxwjsRDXJuKfB1wHE",,"Maharashtra"
